CODIGO,DISTRITO,DEPARTAMENTO,MUNICIPIO,ESTABLECIMIENTO,DIRECCION,TELEFONO,SUPERVISOR,DIRECTOR,NIVEL,SECTOR,AREA,STATUS,MODALIDAD,JORNADA,PLAN,DEPARTAMENTAL
00-12-6247-46,01-210,CIUDAD CAPITAL,ZONA 12,CENTRO INDUSTRIAL NO.3 ADSC. A EOUM NO.75 'FUERZA AEREA GUATEMALTECA',29 AVE. 18-18 ZONA 12,,DINIZ ORALIA MORALES MUÑOZ,,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-6939-46,01-210,CIUDAD CAPITAL,ZONA 12,COLEGIO NUESTRA SEÑORA DE LOS ANGELES (SANTA ELISA),48 CALLE 17-60,24761428,DINIZ ORALIA MORALES MUÑOZ,EDITH DEL CARMEN OLIVA FLORES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-6964-46,01-408,CIUDAD CAPITAL,ZONA 12,INSTITUTO TECNICO VOCACIONAL PRIVADO EMILIANI,31 CALLE 20-47,56969992,MANUEL MARIA CANO CASTRO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
00-12-7189-46,01-208,CIUDAD CAPITAL,ZONA 12,LICEO MIXTO TECNICAS INTEGRALES,"9A. CALLE A, 06-80, RESIDENCIALES EUREKA",24491910,LILIAN NINETH TEOS REYES,OSCAR OVIDIO OCHOA ARGUETA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-7313-46,01-210,CIUDAD CAPITAL,ZONA 12,LICEO NAZARENO,"43 CALLE 19-35, COLONIA LA COLINA",41719605,DINIZ ORALIA MORALES MUÑOZ,FRANCISCO REVOLORIO LOPEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-7537-46,01-210,CIUDAD CAPITAL,ZONA 12,COLEGIO PANAMERICANO NO.3,45 CALLE 19-02 ZONA 12,24762707,DINIZ ORALIA MORALES MUÑOZ,LILIA IRACEMA LOPEZ ESCOBAR DE CORDOVA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-7639-46,01-210,CIUDAD CAPITAL,ZONA 12,COLEGIO TIEC,29 CALLE 13-14 COLONIA SANTA ROSA II,24760382,DINIZ ORALIA MORALES MUÑOZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-7772-46,01-630,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO CIENCIA Y ARTE,8A CALLE 16-30,24755457,ARGELIA DE JESUS ACOSTA SOZA,ROSIDALIA MARMITA OROZCO OROZCO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-8115-46,01-207,CIUDAD CAPITAL,ZONA 12,COLEGIO EN COMPUTACION VILLALOBOS,3A. AVENIDA 24-12 VILLA LOBOS I,54132908,LUZ ANTONIA POCON CARRILLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-8117-46,01-630,CIUDAD CAPITAL,ZONA 12,COLEGIO EN COMPUTACION VILLALOBOS,3A. 25-12 COL. VILLALOBOS I,24771390,ARGELIA DE JESUS ACOSTA SOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
00-12-8220-46,01-630,CIUDAD CAPITAL,ZONA 12,COLEGIO DE INFORMATICA IMB-PC NO.2,AVENIDA PETAPA 30-64,23043211,ARGELIA DE JESUS ACOSTA SOZA,ISABEL CRISTINA BALCAZAR VASQUEZ DE AREVALO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-8349-46,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO VALLE REAL,"11A. AVENIDA 30-63, ZONA 12, SANTA ROSA II",24422030,CARLOS ALBERTO ALTAN ORELLANA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-8422-46,01-630,CIUDAD CAPITAL,ZONA 12,COLEGIO DE INFORMATICA IMB-PC NO. 2,AVENIDA PETAPA 30-64,23043211,ARGELIA DE JESUS ACOSTA SOZA,---,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-8474-46,01-207,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO SANTA ELISA,3A. AV. 25-37 COLONIA VILLALOBOS I,24771489,LUZ ANTONIA POCON CARRILLO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-8567-46,01-406,CIUDAD CAPITAL,ZONA 12,INSTITUTO DIVERSIFICADO MIRNA MACK,1A. AV. ENTRE 5A. Y 6A. CALLE COLONIA MESQUITAL,,MIGUEL ALVARO RODRIGUEZ PORTILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
00-12-8605-46,01-406,CIUDAD CAPITAL,ZONA 12,LICEO MIXTO 'JUAN APOSTOL',4A. AV. 11-52,24712442,MIGUEL ALVARO RODRIGUEZ PORTILLO,-----,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,FIN DE SEMANA,GUATEMALA SUR
00-12-8646-46,01-630,CIUDAD CAPITAL,ZONA 12,"INSTITUTO NACIONAL DE EDUCACION BASICA Y BACHILLERATO EN CIENCIAS Y LETRAS POR MADUREZ ""LICDA. MATILDE ROUGE""",BOULEVARD LIBERACIÓN 13-19,24424265,ARGELIA DE JESUS ACOSTA SOZA,JOSÉ LUIS OROZCO MIRANDA,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-8656-46,01-210,CIUDAD CAPITAL,ZONA 12,LICEO MIXTO 'JUAN APOSTOL',4A. AVENIDA 11-52 REFORMITA,"24712442, 24404722",DINIZ ORALIA MORALES MUÑOZ,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-8819-46,01-211,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SUR,CALZADA AGUILAR BATRES 30-67,23750065,CARLOS ALBERTO ALTAN ORELLANA,ALICIA NOHEMY GALVEZ JIMENEZ DE TOHOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-8821-46,01-211,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SUR,CALZADA AGUILAR BATRES 30-67,23750065,CARLOS ALBERTO ALTAN ORELLANA,ALICIA NOHEMY GALVEZ JIMENEZ DE TOHOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-8824-46,01-630,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SUR,CALZADA AGUILAR BATRES 30-67,23750065,ARGELIA DE JESUS ACOSTA SOZA,ALICIA NOHEMY GALVEZ JIMENEZ DE TOHOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-8825-46,01-630,CIUDAD CAPITAL,ZONA 12,LICEO CANADIENSE SUR,CALZADA AGUILAR BATRES 30-67,23750065,ARGELIA DE JESUS ACOSTA SOZA,ALICIA NOEMY GÁLVEZ JIMÉNEZ DE TOHOM,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-8954-46,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO PSICOPEDAGOGICO INDIVIDUAL SALVADOR HUGUET,AVENIDA PETAPA 29-74,24760287,CARLOS ALBERTO ALTAN ORELLANA,AMILCAR DUARTE HERNANDEZ,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9003-46,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO BILINGUE DE COMPUTACION C.B.C. EL CARMEN,31 CALLE 0-52 COLONIA EL CARMEN,24762418,CARLOS ALBERTO ALTAN ORELLANA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9004-46,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO BILINGUE DE COMPUTACION C.B.C EL CARMEN,"31 CALLE 00-52, COLONIA EL CARMEN",24762418,CARLOS ALBERTO ALTAN ORELLANA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9006-46,01-630,CIUDAD CAPITAL,ZONA 12,COLEGIO BILINGUE DE COMPUTACION C.B.C. EL CARMEN,"31 CALLE 00-52, COLONIA EL CARMEN",24762418,ARGELIA DE JESUS ACOSTA SOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-9007-46,01-630,CIUDAD CAPITAL,ZONA 12,COLEGIO BILINGUE DE COMPUTACION C.B.C EL CARMEN,"31 CALLE 0-52, COLONIA EL CARMEN",24762418,ARGELIA DE JESUS ACOSTA SOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-9055-46,01-210,CIUDAD CAPITAL,ZONA 12,CENTRO EDUCATIVO LOS CEDROS DEL SUR,"4A. AVENIDA 26-65, COLONIA REFORMITA",24768320,DINIZ ORALIA MORALES MUÑOZ,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9076-46,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO PSICOPEDAGOGICO INDIVIDUAL SALVADOR HUGUET,AVENIDA PETAPA 29-74,24760287,CARLOS ALBERTO ALTAN ORELLANA,MARIO MOISES PALMA CHINCHILLA,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9098-46,01-408,CIUDAD CAPITAL,ZONA 12,LICEO MIXTO EVANGELICO DE ORDEN DIVINO,3A. AV. 25-18 COLONIA VILLA LOBOS I,24771449,MANUEL MARIA CANO CASTRO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,NOCTURNA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9100-46,01-641,CIUDAD CAPITAL,ZONA 12,LICEO MIXTO EVANGELICO DE ORDEN DIVINO,3A. AV. 25-18 COLONIA VILLA LOBOS I,55260917,SERGIO ALEJANDRO VILLATORO VILLAGRAN,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-9101-46,01-641,CIUDAD CAPITAL,ZONA 12,LICEO MIXTO EVANGELICO DE ORDEN DIVINO,3A. AV. 25-18 COLONIA VILLA LOBOS I,55260917,SERGIO ALEJANDRO VILLATORO VILLAGRAN,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-9149-46,01-630,CIUDAD CAPITAL,ZONA 12,INSTITUTO DE EDUCACION A DISTANCIA LA ESCUELA EN SU CASA,"21A. AVENIDA. 33-58, COLONIA SANTA ELISA ZONA 12",23873100,ARGELIA DE JESUS ACOSTA SOZA,ISABEL CRISTINA BALCAZAR VASQUEZ DE AREVALO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-9243-46,01-208,CIUDAD CAPITAL,ZONA 12,LICEO BILINGUE EN COMPUTACION 'CIENCIA Y HUMANIDAD',"6A. AVENIDA 5-44, GUAJITOS",24498177,LILIAN NINETH TEOS REYES,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9391-46,01-641,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO CRISTIANO JOSUE (POR MADUREZ),6AV. 0-85 CIUDAD REAL 1,24774953,SERGIO ALEJANDRO VILLATORO VILLAGRAN,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-9450-46,01-206,CIUDAD CAPITAL,ZONA 12,INSTITUTO CATOLICO FRANCISCANO 'FRAY LUIS RAMA',"5A. CALLE FINAL 00-04, COLONIA EL MEZQUITAL",24772076,INGRID ELIZABETH PEÑA TRUJILLO,,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9554-46,01-635,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO CRISTIANO JOSUE,3A. AVENIDA 0-99 CIUDAD REAL,24494835,JULIO PEREZ GUTIERREZ,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9585-46,01-630,CIUDAD CAPITAL,ZONA 12,COLEGIO MIXTO VALLE REAL,"11A. AVENIDA 30-63, ZONA 12, SANTA ROSA II",24422030,ARGELIA DE JESUS ACOSTA SOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-9638-46,01-411,CIUDAD CAPITAL,ZONA 12,LICEO MIXTO CRISTIANO PIAGET,2A. AVENIDA 4-60 CIUDAD REAL I,42190100,JUAN ENRIQUE MARTINEZ SOLANO,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-9650-46,01-207,CIUDAD CAPITAL,ZONA 12,LICEO LIVINGSTON,3A. AVENIDA 34-98 COLONIA VILLA LOBOS I,58633363,LUZ ANTONIA POCON CARRILLO,,DIVERSIFICADO,PRIVADO,URBANA,TEMPORAL TITULOS,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9653-46,01-210,CIUDAD CAPITAL,ZONA 12,COLEGIO MONTESQUIEU,17 AVENIDA 52-54,45115040,DINIZ ORALIA MORALES MUÑOZ,MARIA ISABEL ODILLA GONZALEZ ROLDAN DE CARPIO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9753-46,01-211,CIUDAD CAPITAL,ZONA 12,COLEGIO IMB-PC,CALZADA AGUILAR BATRES 29-41 Y 1A. AVENIDA 29-26 COLONIA EL CARMEN,23045800,CARLOS ALBERTO ALTAN ORELLANA,SILVIA XIMENA AGUILAR YAX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA SUR
00-12-9758-46,01-630,CIUDAD CAPITAL,ZONA 12,COLEGIO IMB-PC,CALZADA AGUILAR BATRES 29-41 Y 1A. AVENIDA 29-26 COLONIA EL CARMEN,23045800,ARGELIA DE JESUS ACOSTA SOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-9759-46,01-630,CIUDAD CAPITAL,ZONA 12,COLEGIO IMB-PC,CALZADA AGUILAR BATRES 29-41 Y 1A. AVENIDA 29-26 COLONIA EL CARMEN,23045800,ARGELIA DE JESUS ACOSTA SOZA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-9762-46,01-641,CIUDAD CAPITAL,ZONA 12,COLEGIO PANAMERICANO NO. 3,45 CALLE 19-05 ZONA 12,24420778,SERGIO ALEJANDRO VILLATORO VILLAGRAN,MILDRED YADIRA HERNANDEZ LAZARO DE LUX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-12-9763-46,01-641,CIUDAD CAPITAL,ZONA 12,COLEGIO PANAMERICANO NO. 3,45 CALLE 19-05 ZONA 12,24762707,SERGIO ALEJANDRO VILLATORO VILLAGRAN,MILDRED YADIRA HERNANDEZ LAZARO DE LUX,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA SUR
00-13-0005-46,01-501,CIUDAD CAPITAL,ZONA 13,COLEGIO MONARCH GUATEMALA,15 AVENIDA 12-61,23339607,JULIO JACOBO GIL URBINA,MARÍA OMIRIA SANCHINELLI RECINOS DE RUIZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0008-46,01-504,CIUDAD CAPITAL,ZONA 13,INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA,5A. CALLE 8-06,24720491,DAVID SOTOJ SANCHEZ,MARCO ANTONIO TEPAZ YUMAN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0010-46,01-409,CIUDAD CAPITAL,ZONA 13,INSTITUTO DE BACHILLERATO CENTROAMERICANO -IBCA-,"15 AVENIDA ""A"" 5-64",22692279-23314041,DELMY CONSUELO GARCIA DONIS DE GOMEZ,VILMA PATRICIA CARRILLO GARCIA SALAS DE ORANTES,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,DOBLE,FIN DE SEMANA,GUATEMALA ORIENTE
00-13-0016-46,01-501,CIUDAD CAPITAL,ZONA 13,INSTITUTO ADOLFO V. HALL CENTRAL,7A. AVENIDA FINCA LA AURORA,24191300,JULIO JACOBO GIL URBINA,RODRIGO GUZMAN LANDAVERRY,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0018-46,01-501,CIUDAD CAPITAL,ZONA 13,CENTRO EDUCATIVO MARANATHA,3A. AVENIDA 10-94,24741741,JULIO JACOBO GIL URBINA,DAVID MACABEO SILVA JIMENEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0024-46,01-504,CIUDAD CAPITAL,ZONA 13,INSTITUTO DE BACHILLERATO EN COMPUTACION,6A AVENIDA 0-20,24720004,DAVID SOTOJ SANCHEZ,ZULMA LILIANA VARGAS SIERRA DE GODOY,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA ORIENTE
00-13-0025-46,01-504,CIUDAD CAPITAL,ZONA 13,INSTITUTO DE BACHILLERATO EN COMPUTACION,6A AVENIDA 0-20,24720004,DAVID SOTOJ SANCHEZ,ZULMA LILIANA VARGAS SIERRA DE GODOY,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,FIN DE SEMANA,GUATEMALA ORIENTE
00-13-0031-46,01-405,CIUDAD CAPITAL,ZONA 13,ESCUELA TÉCNICA MILITAR DE AVIACIÓN,AVENIDA HINCAPIE 21-14,23317481,BLANCA SARAI GUTIERREZ PINEDA,DORIS LEONOR ZUNÚN CARRERA,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0036-46,01-501,CIUDAD CAPITAL,ZONA 13,ESCUELA TÉCNICA DE HOTELERÍA Y HOGAR ZUNIL NO. 2,23 CALLE 15-25,23311868,JULIO JACOBO GIL URBINA,ALMA DADIANY URETA VALDEZ,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0040-46,01-501,CIUDAD CAPITAL,ZONA 13,COLEGIO THE ORCHARD CARÉ LA PAZ,23 CALLE 15-45,23609560,JULIO JACOBO GIL URBINA,RODOLFO GERARDO FONSECA SARMIENTO,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0043-46,01-501,CIUDAD CAPITAL,ZONA 13,ESCUELA NORMAL PARA MAESTRAS DE EDUCACIÓN PARA EL HOGAR MARION G. BOCK,5A. CALLE 6-12,24720436,JULIO JACOBO GIL URBINA,IRMA JUDITH BARRIOS MONROY DE JIMENEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0047-46,01-637,CIUDAD CAPITAL,ZONA 13,"PROGRAMA NACIONAL DE EDUCACIÓN ALTERNATIVA, PRONEA",6A. AVENIDA 0-20 ZONA 13. GUATEMALA,22999696,SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,LICDA. SILVIA EUGENIA VALDEZ MONTERROSO DE CARBALLO,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,A DISTANCIA,GUATEMALA ORIENTE
00-13-0050-46,01-501,CIUDAD CAPITAL,ZONA 13,COLEGIO THE ORCHARD CARÉ LA PAZ,23 CALLE 15-45 ZONA 13 GUATEMALA,23609560,JULIO JACOBO GIL URBINA,RODOLFO GERARDO FONSECA SARMIENTOS,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,A DISTANCIA,GUATEMALA ORIENTE
00-13-0691-46,01-504,CIUDAD CAPITAL,ZONA 13,INSTITUTO DE BACHILLERATO EN COMPUTACION -IBC-,6A. AVENIVA 0-20,24720829,DAVID SOTOJ SANCHEZ,ZULMA LILIANA VARGAS SIERRA DE GODOY,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0937-46,01-501,CIUDAD CAPITAL,ZONA 13,ESCUELA TECNICA MILITAR DE AVIACION,AVENIDA HINCAPIE 21-14,23615336,JULIO JACOBO GIL URBINA,GENRI ESTUARDO MARTÍNEZ FERNÁNDEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0938-46,01-504,CIUDAD CAPITAL,ZONA 13,INSTITUTO TECNICO VOCACIONAL DR. IMRICH FISCHMANN,7A AVE. 5-80,24720153,DAVID SOTOJ SANCHEZ,,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0939-46,01-501,CIUDAD CAPITAL,ZONA 13,ESCUELA NORMAL PARA MAESTRAS DE EDUCACIÓN PARA EL HOGAR MARION G. BOCK,5A CALLE 6-12,24720436,JULIO JACOBO GIL URBINA,IRMA JUDITH BARRIOS MONROY DE JIMENEZ,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0940-46,01-501,CIUDAD CAPITAL,ZONA 13,INSTITUTO ADOLFO V. HALL CENTRAL,7A AVE. FINCA LA AURORA,22913737,JULIO JACOBO GIL URBINA,JUAN FRANCISCO GODINEZ CUEVAS,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,DOBLE,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0941-46,01-504,CIUDAD CAPITAL,ZONA 13,ESCUELA NORMAL CENTRAL PARA VARONES,5A CALLE 8-06,54604839,DAVID SOTOJ SANCHEZ,MARCO ANTONIO TEPAZ YUMAN,DIVERSIFICADO,OFICIAL,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0942-46,01-501,CIUDAD CAPITAL,ZONA 13,INSTITUTO EVANGELICO AMERICA LATINA,3A AVE. 1-44,24279400,JULIO JACOBO GIL URBINA,JESUS ANGEL TOLEDO ESTRADA,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0943-46,01-405,CIUDAD CAPITAL,ZONA 13,INSTITUTO EVANGELICO AMERICA LATINA (CURSOS DE EXTENSION),3A AVE. 1-44 (PAMPLONA),24279400,BLANCA SARAI GUTIERREZ PINEDA,,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,VESPERTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0944-46,01-501,CIUDAD CAPITAL,ZONA 13,COLEGIO GUATEMALA DE LA ASUNCION,4A CALLE 6-58,24723536,JULIO JACOBO GIL URBINA,SILVIA DEL PILAR RUIZ CASTRO DE MORALES,DIVERSIFICADO,PRIVADO,URBANA,ABIERTA,MONOLINGUE,MATUTINA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0947-46,,CIUDAD CAPITAL,ZONA 13,INSTITUTO DE BACHILLERATO POR MADUREZ ADSC. A ESCUELA TECNICA DE AVIACION,AVE. HINCAPIE 21-14 ZONA 13 GUATEMALA,,,,DIVERSIFICADO,OFICIAL,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA ORIENTE
00-13-0948-46,01-502,CIUDAD CAPITAL,ZONA 13,INSTITUTO PRIVADO MIXTO DE EDUCACION DIVERSIFICADA EVANGELICO AMERICA LATINA,3A AVE. 1-44,24754141,JULIA ENECON ROCA MORAN,PEM. JESÚS ÁNGEL TOLEDO,DIVERSIFICADO,PRIVADO,URBANA,CERRADA TEMPORALMENTE,MONOLINGUE,INTERMEDIA,DIARIO(REGULAR),GUATEMALA ORIENTE
